title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
Reserva Malbec 2013,3.9,22.99,6105,ar,Argentina,Mendoza,Terrazas de los Andes,/wineries/ar-terrazas-de-los-andes/wines/2161874-mendoza-reserva-malbec-2013,/wineries/ar-terrazas-de-los-andes/wines/2161874-mendoza-reserva-malbec-2013,//images.vivino.com/thumbs/4WK6AAe9TlW__1X6uJgbQw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne La Grande Dame Brut,4.5,178.99,6093,fr,France,Champagne,Veuve Clicquot,/wineries/veuve-clicquot/wines/ponsardin-la-grande-dame-champagne-brut-8888,/wineries/veuve-clicquot/wines/ponsardin-la-grande-dame-champagne-brut-8888,//images.vivino.com/thumbs/SO-RmNCUQ624NBW4mc_fsg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
The Seven Deadly Zins Zinfandel 2013,3.9,15.99,6057,us,United States,Lodi,Michael David,/wineries/michael-david-vineyards/wines/7-deadly-zins-zinfandel-2013,/wineries/michael-david-vineyards/wines/7-deadly-zins-zinfandel-2013,//images.vivino.com/thumbs/uajcyeMmQGK2L9otU1AScA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Guado al Tasso Il Bruciato Bolgheri 2013,4,24.97,5974,it,Italy,Bolgheri,Marchesi Antinori,/wineries/antinori-wine-estates/wines/guado-al-tasso-bolgheri-il-bruciato-2013,/wineries/antinori-wine-estates/wines/guado-al-tasso-bolgheri-il-bruciato-2013,//images.vivino.com/thumbs/-LHLK6plT1O5EsnAuicnCQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Sauvignon Blanc 2015,4,17.99,5922,nz,New Zealand,Marlborough,Kim Crawford,/wineries/kim-crawford/wines/sauvignon-blanc-2015,/wineries/kim-crawford/wines/sauvignon-blanc-2015,//images.vivino.com/thumbs/Io3Yoh3OS5ulngBM0hbJMg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Barrua,4.1,59.99,5895,it,Italy,Isola dei Nuraghi,Punica,/wineries/agricola-punica-spa/wines/barrua-8888,/wineries/agricola-punica-spa/wines/barrua-8888,//images.vivino.com/thumbs/KkfdjBsbSXqQkv7aJpdDDQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Black Label Champagne Brut,3.8,39.99,5675,fr,France,Champagne,Lanson,/wineries/champagne-lanson/wines/champagne-black-label-brut-8888,/wineries/champagne-lanson/wines/champagne-black-label-brut-8888,//images.vivino.com/thumbs/1342549143_6173_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Costasera Amarone della Valpolicella Classico 2010,4.3,59.99,5628,it,Italy,Amarone della Valpolicella Classico,Masi,/wineries/it-masi/wines/costasera-amarone-classico-2010,/wineries/it-masi/wines/costasera-amarone-classico-2010,//images.vivino.com/thumbs/YiUh8J7rSWaIfNFNqaJ5zA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Ribera del Duero 2011,4.4,79.99,5567,es,Spain,Ribera del Duero,Alión,/wineries/alion/wines/ribera-del-duero-2011,/wineries/alion/wines/ribera-del-duero-2011,//images.vivino.com/thumbs/Z9FBVdy8S2uqtnexQlDYEA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
The Prisoner 2015,4.3,39.98,5513,us,United States,Napa Valley,The Prisoner Wine Company,/wineries/us-prisoner-wine-company/wines/prisoner-2015,/wineries/us-prisoner-wine-company/wines/prisoner-2015,//images.vivino.com/thumbs/wAIkVU4rRzimQvXy6zmhRQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Brut 2002,4.6,241,5507,fr,France,Champagne,Dom Pérignon,/wineries/dom-perignon/wines/mot-and-chandon-champagne-cuve-dom-2002,/wineries/dom-perignon/wines/mot-and-chandon-champagne-cuve-dom-2002,//images.vivino.com/thumbs/Dk6oNilrQaahsVGD_MO8sg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Viña Ardanza Reserva 2007,4.2,29.98,5397,es,Spain,Rioja,La Rioja Alta,/wineries/la-rioja-alta/wines/reserva-ardanza-2007,/wineries/la-rioja-alta/wines/reserva-ardanza-2007,//images.vivino.com/thumbs/NV56e_ltQxmGb9Ce9gj0ug_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Ice Impérial,4.2,54.94,5390,fr,France,Champagne,Moët &amp; Chandon,/wineries/moet-and-chandon/wines/2109856-champagne-ice-imprial-8888,/wineries/moet-and-chandon/wines/2109856-champagne-ice-imprial-8888,//images.vivino.com/wineries/7799/wines/000ow10qutdzp_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Reserve Malbec 2015,3.5,10.99,5372,ar,Argentina,Mendoza,Trivento,/wineries/trivento-bodegas-y-vinedos-sa/wines/reserve-malbec-2015,/wineries/trivento-bodegas-y-vinedos-sa/wines/reserve-malbec-2015,//images.vivino.com/thumbs/EB2UTRvOSkyzSnyC56egtA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Seven Oaks Cabernet Sauvignon 2014,4,16.99,5371,us,United States,Paso Robles,J. Lohr Vineyards &amp; Wines,/wineries/j-lohr-vineyards-and-winery/wines/seven-oaks-paso-robles-cabernet-sauvignon-2014,/wineries/j-lohr-vineyards-and-winery/wines/seven-oaks-paso-robles-cabernet-sauvignon-2014,//images.vivino.com/thumbs/vjloM5RES2-fgep64X4ahg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Late Bottled Vintage Port,3.9,19.99,5363,pt,Portugal,Late Bottled Vintage Port (LBV),Taylor's,/wineries/taylors-port/wines/late-bottled-vintage-port-8888,/wineries/taylors-port/wines/late-bottled-vintage-port-8888,//images.vivino.com/wineries/10534/wines/0001hr4p9o6nb.png,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon 2009,4.5,115.99,5312,cl,Chile,Puente Alto,Don Melchor,/wineries/don-melchor/wines/1364688-don-melchor-cabernet-sauvignon-2009,/wineries/don-melchor/wines/1364688-don-melchor-cabernet-sauvignon-2009,//images.vivino.com/thumbs/Ddg_07vfTO6JxaFFZTMr9A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Chianti 2014,3.4,9.99,5312,it,Italy,Chianti,Ruffino,/wineries/ruffino/wines/3977918-chianti-2014,/wineries/ruffino/wines/3977918-chianti-2014,//images.vivino.com/thumbs/DCxjEkK8SxiZM0JDv4RP7Q_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rioja Crianza 2011,3.5,12.99,5264,es,Spain,Rioja,Marqués de Cáceres,/wineries/marques-de-caceres/wines/1329254-rioja-crianza-2011,/wineries/marques-de-caceres/wines/1329254-rioja-crianza-2011,//images.vivino.com/thumbs/62R1wflQQeukUwmx1TJuEQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Côtes-du-Rhône 2012,3.6,13.98,5191,fr,France,Côtes-du-Rhône,E. Guigal,/wineries/e-guigal/wines/1376999-ctes-du-rhne-2012,/wineries/e-guigal/wines/1376999-ctes-du-rhne-2012,//images.vivino.com/thumbs/kirVSch3R3ikYJXrK4J4XA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rosé,3.5,7.49,5177,fr,France,Rhone Valley,La Vieille Ferme,/wineries/la-vieille-ferme/wines/ros-8888,/wineries/la-vieille-ferme/wines/ros-8888,//images.vivino.com/thumbs/1AZhCnG6T4SiIjjHfSGl8Q_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Catena Malbec 2014,3.9,16.99,5159,ar,Argentina,Mendoza,Catena Zapata,/wineries/catena-zapata/wines/catena-mendoza-malbec-2014,/wineries/catena-zapata/wines/catena-mendoza-malbec-2014,//images.vivino.com/thumbs/wHmYo4dLSUe7FVNhhsgu9Q_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Tignanello 2013,4.4,83.99,5158,it,Italy,Toscana,Marchesi Antinori,/wineries/antinori-wine-estates/wines/toscana-tignanello-2013,/wineries/antinori-wine-estates/wines/toscana-tignanello-2013,//images.vivino.com/thumbs/XNhu0cWvS7C_bAQwV5Xwvg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Guado al Tasso Il Bruciato Bolgheri 2014,3.9,25,5150,it,Italy,Bolgheri,Marchesi Antinori,/wineries/antinori-wine-estates/wines/guado-al-tasso-bolgheri-il-bruciato-2014,/wineries/antinori-wine-estates/wines/guado-al-tasso-bolgheri-il-bruciato-2014,//images.vivino.com/thumbs/7zwgYAgjSnu5OP50HTqLmA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Artemis Cabernet Sauvignon 2013,4.3,49.95,5055,us,United States,Napa Valley,Stag's Leap Wine Cellars,/wineries/stags-leap-wine-cellars/wines/napa-valley-artemis-cabernet-sauvignon-2013,/wineries/stags-leap-wine-cellars/wines/napa-valley-artemis-cabernet-sauvignon-2013,//images.vivino.com/thumbs/LG9vvdjASOqflkiyCKpeJw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Valpolicella Ripasso 2012,4,24.99,5046,it,Italy,Valpolicella Ripasso,Tommasi,/wineries/tommasi-viticoltori/wines/viticoltori-ripasso-valpolicella-2012,/wineries/tommasi-viticoltori/wines/viticoltori-ripasso-valpolicella-2012,//images.vivino.com/thumbs/00x0iom01fkzx_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
I Gran Reserva Rioja 2004,3.9,33.34,5021,es,Spain,Rioja,Faustino,/wineries/bodegas-faustino/wines/faustino-i-gran-reserva-2004,/wineries/bodegas-faustino/wines/faustino-i-gran-reserva-2004,//images.vivino.com/thumbs/Uf8qAMuXT3OhZK0FGq8FBQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Moscato Provincia di Pavia,4.3,18.99,4996,it,Italy,Provincia di Pavia,Bartenura,/wineries/bartenura/wines/4136413-provincia-di-pavia-moscato-8888,/wineries/bartenura/wines/4136413-provincia-di-pavia-moscato-8888,//images.vivino.com/thumbs/AK7Cdz19Q2Ke1NoZMcitsA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Toscana 2014,3.5,10.99,4973,it,Italy,Toscana,Santa Cristina,/wineries/santa-cristina/wines/4065161-toscana-2014,/wineries/santa-cristina/wines/4065161-toscana-2014,//images.vivino.com/thumbs/IOnj1JTZTQ69KjP1Gpw-Jg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Clos de Los Siete by Michel Rolland 2013,4,17.98,4959,ar,Argentina,Mendoza,Clos de los Siete,/wineries/clos-de-los-siete/wines/michel-rolland-2013,/wineries/clos-de-los-siete/wines/michel-rolland-2013,//images.vivino.com/thumbs/FuqBpKGJSmuJMc2gSVWJuw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Palazzo della Torre Veronese 2010,3.9,19.99,4943,it,Italy,Verona,Allegrini,/wineries/allegrini/wines/1676623-palazzo-della-torre-veronese-2010,/wineries/allegrini/wines/1676623-palazzo-della-torre-veronese-2010,//images.vivino.com/thumbs/2N6Z6qYrRRaVcRIEL3cPqw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Prosecco,3.5,16.99,4902,it,Italy,Veneto,Zonin,/wineries/it-zonin/wines/frizzanti-prosecco-8888,/wineries/it-zonin/wines/frizzanti-prosecco-8888,//images.vivino.com/thumbs/uZzW3ORORf2e6Q5iZwrdng_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
10 Year Old Tawny Port,4,26.97,4888,pt,Portugal,Aged Tawny Port,Taylor's,/wineries/taylors-port/wines/fladgate-10-year-old-tawny-porto-8888,/wineries/taylors-port/wines/fladgate-10-year-old-tawny-porto-8888,//images.vivino.com/thumbs/zloG6okBQRyCgu3_xTouzg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Brunello di Montalcino 2010,4.2,79.95,4844,it,Italy,Brunello di Montalcino,Castello Banfi,/wineries/castello-banfi/wines/brunello-di-montalcino-2010,/wineries/castello-banfi/wines/brunello-di-montalcino-2010,//images.vivino.com/thumbs/2ygKku7HRsmZ5UlWKjIU2Q_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Brut Rosé,4.3,70.06,4815,fr,France,Champagne,Ruinart,/wineries/champagne-ruinart/wines/champagne-brut-ros-8888,/wineries/champagne-ruinart/wines/champagne-brut-ros-8888,//images.vivino.com/thumbs/qNaaRdloQau-qOuylhoMbw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
E Spain,3.9,16.99,4813,es,Spain,Vino de Espagna,Locations,/wineries/locations/wines/locations-e-spain-8888,/wineries/locations/wines/locations-e-spain-8888,//images.vivino.com/thumbs/hp9-tSgiQOqUTqHXEy2f-Q_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Gran Reserva Cabernet Sauvignon 2013,3.7,14.24,4770,cl,Chile,Valle del Maipo,Tarapaca,/wineries/tarapaca-ex-zavala/wines/2259798-gran-reserva-cabernet-sauvignon-2013,/wineries/tarapaca-ex-zavala/wines/2259798-gran-reserva-cabernet-sauvignon-2013,//images.vivino.com/thumbs/Op4gCWVyTUSw2FC0UoTDLw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Sonoma County Cabernet Sauvignon 2014,3.9,19.99,4767,us,United States,Sonoma County,Decoy,/wineries/decoy/wines/decoy-napa-valley-cabernet-sauvignon-2014,/wineries/decoy/wines/decoy-napa-valley-cabernet-sauvignon-2014,//images.vivino.com/thumbs/NGAbF_7tTXmQvXZWcUlK8A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Moscato d'Asti,4.1,14.99,4761,it,Italy,Moscato d'Asti,Saracco,/wineries/saracco-paolo/wines/moscato-dasti-8888,/wineries/saracco-paolo/wines/moscato-dasti-8888,//images.vivino.com/thumbs/gIKs9IMaQcyrTbzX8pfOfw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Palazzo della Torre Veronese 2011,4,14.98,4697,it,Italy,Verona,Allegrini,/wineries/allegrini/wines/palazzo-della-torre-veronese-2011-1,/wineries/allegrini/wines/palazzo-della-torre-veronese-2011-1,//images.vivino.com/thumbs/pT_aRYe6Qk2U06Te_CgVDg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Brut Réserve,4.1,39.49,4686,fr,France,Champagne,Charles Heidsieck,/wineries/charles-heidsieck/wines/champagne-brut-rserve-8888,/wineries/charles-heidsieck/wines/champagne-brut-rserve-8888,//images.vivino.com/thumbs/Ou_V1RNqR2OHitLHkcuhxQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Ripassa Valpolicella Ripasso Superiore 2011,4,24.99,4683,it,Italy,Valpolicella Ripasso,Zenato,/wineries/azienda-vinicola-zenato-srl/wines/3101162-ripassa-valpolicella-superiore-2011,/wineries/azienda-vinicola-zenato-srl/wines/3101162-ripassa-valpolicella-superiore-2011,//images.vivino.com/thumbs/-nnFH5qoS_u8h5J3xIwT_A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rioja Crianza 2012,3.6,11.99,4671,es,Spain,Rioja,Marqués de Cáceres,/wineries/marques-de-caceres/wines/rioja-crianza-2012,/wineries/marques-de-caceres/wines/rioja-crianza-2012,//images.vivino.com/thumbs/7vd2sjK0R5qo9aeFBhERQQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rioja Reserva 2007,4,23,4548,es,Spain,Rioja,Marqués de Murrieta,/wineries/marques-de-murrieta/wines/finca-ygay-reserva-rioja-2007,/wineries/marques-de-murrieta/wines/finca-ygay-reserva-rioja-2007,//images.vivino.com/wineries/1864/vintages/000sn10mqaliz_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Bobal Old Vines (Viñas Viejas) 2011,3.4,14.99,4547,es,Spain,Utiel-Requena,Bobal de San Juan,/wineries/bobal-desanjuan/wines/sanjuan-bobal-old-2011,/wineries/bobal-desanjuan/wines/sanjuan-bobal-old-2011,//images.vivino.com/thumbs/nNJlbkJySH2GsK_VxwXMnA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rioja Reserva 2010,3.7,15.99,4530,es,Spain,Rioja,Campo Viejo,/wineries/campo-viejo/wines/reserva-rioja-2010,/wineries/campo-viejo/wines/reserva-rioja-2010,//images.vivino.com/thumbs/MArbWeuUQfWyjHtW3p3Jog_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Clos de Los Siete by Michel Rolland 2011,3.8,16.99,4496,ar,Argentina,Mendoza,Clos de los Siete,/wineries/clos-de-los-siete/wines/michel-rolland-2011,/wineries/clos-de-los-siete/wines/michel-rolland-2011,//images.vivino.com/thumbs/oWyDkqWKRKO2Ft72U4E06w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Selección Especial Rioja Reserva 2010,4.1,36.99,4495,es,Spain,Rioja,Bodegas Muga,/wineries/muga-winery/wines/seleccin-especial-rioja-2010,/wineries/muga-winery/wines/seleccin-especial-rioja-2010,//images.vivino.com/thumbs/F_UPhZtfRuSHAsIJMzyh6w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
AIX Rosé,3.9,17.99,4478,fr,France,Coteaux d'Aix-en-Provence,Saint Aix,/wineries/fr-saint-aix/wines/aix-coteaux-d-aix-en-provence-8888,/wineries/fr-saint-aix/wines/aix-coteaux-d-aix-en-provence-8888,//images.vivino.com/thumbs/4WpPlZWnQ1S5rqruOqQtuA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Vinho Verde Branco,3.4,7.99,4462,pt,Portugal,Vinho Verde,Gazela,/wineries/gazela/wines/2120813-gazela-vinho-verde-8888,/wineries/gazela/wines/2120813-gazela-vinho-verde-8888,//images.vivino.com/thumbs/011ygovak8j66_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
815 Cabernet Sauvignon 2012,3.8,13.99,4449,us,United States,California,Joel Gott,/wineries/joel-gott-wines/wines/california-815-cabernet-sauvignon-2012,/wineries/joel-gott-wines/wines/california-815-cabernet-sauvignon-2012,//images.vivino.com/thumbs/sDUw4DETSDq1mKeDZaQBWQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Stella Rosso,4.1,9.99,4448,it,Italy,Piemonte,Stella Rosa,/wineries/stella-rosa/wines/stella-rosa-semi-sweet-rosso-8888-1,/wineries/stella-rosa/wines/stella-rosa-semi-sweet-rosso-8888-1,//images.vivino.com/thumbs/cqM4nMrBRIuV8D1TP7iiDQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
815 Cabernet Sauvignon 2014,3.8,14.99,4392,us,United States,California,Joel Gott,/wineries/joel-gott-wines/wines/california-815-cabernet-sauvignon-2014,/wineries/joel-gott-wines/wines/california-815-cabernet-sauvignon-2014,//images.vivino.com/thumbs/AvtyjWlOSzWtqgBRLDzi5A_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Kung Fu Girl Riesling 2014,3.8,9.49,4383,us,United States,Ancient Lakes of Columbia Valley,Charles Smith,/wineries/charles-smith/wines/kungfu-girl-riesling-2014,/wineries/charles-smith/wines/kungfu-girl-riesling-2014,//images.vivino.com/thumbs/KqxJX8AFTou5D_86u5_NDQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
M Blend 2013,4.2,19.99,4372,ar,Argentina,Mendoza,Alma Negra,/wineries/alma-negra/wines/alma-negra-2013,/wineries/alma-negra/wines/alma-negra-2013,//images.vivino.com/thumbs/E5Ep7CakStuztVo475DcDw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Altos del Plata Malbec 2014,3.5,12.98,4351,ar,Argentina,Mendoza,Terrazas de los Andes,/wineries/ar-terrazas-de-los-andes/wines/altos-del-plata-malbec-2014,/wineries/ar-terrazas-de-los-andes/wines/altos-del-plata-malbec-2014,//images.vivino.com/thumbs/7jbe-OX7SD6S8wf3NRydeQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon 2014,4.1,23.99,4338,us,United States,Paso Robles,Justin,/wineries/us-justin/wines/3993728-cabernet-sauvignon-2014,/wineries/us-justin/wines/3993728-cabernet-sauvignon-2014,//images.vivino.com/thumbs/ZASK3XVLRtm_DsBno4Gx6g_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Chianti Rùfina Riserva 2012,3.6,17.97,4310,it,Italy,Chianti Rùfina,Castello di Nipozzano,/wineries/castello-di-nipozzano/wines/riserva-nipozzano-chianti-rufina-2012,/wineries/castello-di-nipozzano/wines/riserva-nipozzano-chianti-rufina-2012,//images.vivino.com/thumbs/GyeZjK4aQVukAYg9qBrGrw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Papa Figos Douro 2014,3.8,15.99,4298,pt,Portugal,Douro,Casa Ferreirinha,/wineries/casa-ferreirinha/wines/casa-ferreirinha-papa-figos-douro-2014,/wineries/casa-ferreirinha/wines/casa-ferreirinha-papa-figos-douro-2014,//images.vivino.com/thumbs/mKK9SvcdQbKqUwzZWAOrJA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Ribera del Duero Crianza 2012,3.9,29.99,4251,es,Spain,Ribera del Duero,Tinto Pesquera,/wineries/tinto-pesquera/wines/ribera-del-duero-crianza-2012,/wineries/tinto-pesquera/wines/ribera-del-duero-crianza-2012,//images.vivino.com/thumbs/2TqTOocbQvW4IBE6U5-nGg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Brunello di Montalcino 2009,4.2,59.99,4165,it,Italy,Brunello di Montalcino,Castello Banfi,/wineries/castello-banfi/wines/banfi-brunello-di-montalcino-2009,/wineries/castello-banfi/wines/banfi-brunello-di-montalcino-2009,//images.vivino.com/thumbs/00wt1urogq6io_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Diamond Collection Ivory Label Cabernet Sauvignon 2014,3.9,16.99,4142,us,United States,Napa Valley,Francis Ford Coppola,/wineries/francis-ford-coppola/wines/diamond-collection-ivory-label-cabernet-sauvignon-2014,/wineries/francis-ford-coppola/wines/diamond-collection-ivory-label-cabernet-sauvignon-2014,//images.vivino.com/thumbs/rYQjtDNsSAua2LWyeV-fFA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Moscato d'Asti,4.2,7.99,4126,it,Italy,Moscato d'Asti,Cupcake Vineyards,/wineries/cupcake/wines/moscato-dasti-8888,/wineries/cupcake/wines/moscato-dasti-8888,//images.vivino.com/thumbs/crF-VyrZRoeeyyf1SK3oqw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Crianza Rioja 2013,3.6,12.97,4117,es,Spain,Rioja,Altos Ibéricos,/wineries/soto-de-torres/wines/altos-ibricos-crianza-2013,/wineries/soto-de-torres/wines/altos-ibricos-crianza-2013,//images.vivino.com/thumbs/wilK3sUwQs-sWRZKIyfZwQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Diamond Collection Black Label Claret Cabernet Sauvignon 2014,4,17.99,4114,us,United States,Napa Valley,Francis Ford Coppola,/wineries/francis-ford-coppola/wines/diamond-collection-black-label-claret-cabernet-sauvignon-2014,/wineries/francis-ford-coppola/wines/diamond-collection-black-label-claret-cabernet-sauvignon-2014,//images.vivino.com/thumbs/QcL7p1yUTpaRfqMQRR123w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
