title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
Reserva Carmenère 2013,3.5,$13.98,6846,cl,Chile,Valle Central,Casillero del Diablo,/wineries/casillero-del-diablo/wines/casillero-del-diablo-reserva-carmenere-2013,/wineries/casillero-del-diablo/wines/casillero-del-diablo-reserva-carmenere-2013,background-image:url(//images.vivino.com/thumbs/ifNQMOTKShW5FwLmFmBVDg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut 2006,4.5,$138.94,6841,fr,France,Champagne,Dom Pérignon,/wineries/dom-perignon/wines/vintage-2006,/wineries/dom-perignon/wines/vintage-2006,background-image:url(//images.vivino.com/thumbs/w9Cjk8fNTB2-RNZo0QGOMQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut Réserve,4.1,$44.98,6806,fr,France,Champagne,Billecart-Salmon,/wineries/champagne-billecart-salmon/wines/brut-rserve-8888,/wineries/champagne-billecart-salmon/wines/brut-rserve-8888,background-image:url(//images.vivino.com/thumbs/dZoAkOb8T9u6T_yvldZ_qg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cava Carta Nevada Brut,3.6,$9.99,6798,es,Spain,Cava,Freixenet,/wineries/freixenet/wines/cava-carta-nevada-8888,/wineries/freixenet/wines/cava-carta-nevada-8888,background-image:url(//images.vivino.com/thumbs/Yb-qwimvRi66h1-3imYfaQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Villa Antinori Rosso Toscana 2011,3.8,$16.97,6788,it,Italy,Toscana,Marchesi Antinori,/wineries/antinori-wine-estates/wines/villa-antinori-toscana-2011,/wineries/antinori-wine-estates/wines/villa-antinori-toscana-2011,background-image:url(//images.vivino.com/thumbs/hXkG5ITOSKyJvj0DmAvjhg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut Rosé,4.4,$73.98,6650,fr,France,Champagne,Billecart-Salmon,/wineries/champagne-billecart-salmon/wines/champagne-brut-ros-8888,/wineries/champagne-billecart-salmon/wines/champagne-brut-ros-8888,background-image:url(//images.vivino.com/thumbs/aCnqieGjSSO8nvCXYcuySA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Costasera Amarone della Valpolicella Classico 2011,4.3,$41.95,6618,it,Italy,Amarone della Valpolicella Classico,Masi,/wineries/it-masi/wines/masi-costasera-amarone-classico-2011,/wineries/it-masi/wines/masi-costasera-amarone-classico-2011,background-image:url(//images.vivino.com/thumbs/g0NrHmHeTcyCvbUvJmLkJg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut,3.9,$34.97,6604,fr,France,Champagne,Piper-Heidsieck,/wineries/piper-heidsieck-champagne/wines/2078233-champagne-brut-8888,/wineries/piper-heidsieck-champagne/wines/2078233-champagne-brut-8888,background-image:url(//images.vivino.com/wineries/2049/wines/000ock64k6m28.png);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Lambrusco Emilia,3.7,$5.99,6570,it,Italy,Emilia,Riunite,/wineries/riunite/wines/emilia-lambrusco-8888,/wineries/riunite/wines/emilia-lambrusco-8888,background-image:url(//images.vivino.com/thumbs/KM7gwyp_Sgi_jJBKngMf3w_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Brut,3.7,$17.99,6507,it,Italy,Trento,Ferrari,/wineries/ferrari/wines/trentodoc-metodo-classico-brut-8888,/wineries/ferrari/wines/trentodoc-metodo-classico-brut-8888,background-image:url(//images.vivino.com/thumbs/jSdkLCB_TySyT0mUsjjkzg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Amarone della Valpolicella Classico 2012,4.3,$73.99,6476,it,Italy,Amarone della Valpolicella Classico,Tommasi,/wineries/tommasi-viticoltori/wines/1667239-amarone-della-valpolicella-classico-2012,/wineries/tommasi-viticoltori/wines/1667239-amarone-della-valpolicella-classico-2012,background-image:url(//images.vivino.com/thumbs/cCpphkorQd-zQNm9kR1fmA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut 2003,4.6,$159.95,6464,fr,France,Champagne,Dom Pérignon,/wineries/dom-perignon/wines/mot-and-chandon-champagne-cuve-2003,/wineries/dom-perignon/wines/mot-and-chandon-champagne-cuve-2003,background-image:url(//images.vivino.com/thumbs/yTkdKK-2RI2IM9R_r-onXw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Sauvignon,3.8,$26.99,6423,us,United States,Napa Valley,Napa Cellars,/wineries/napa-cellars/wines/napa-valley-cabernet-sauvignon-8888,/wineries/napa-cellars/wines/napa-valley-cabernet-sauvignon-8888,background-image:url(//images.vivino.com/thumbs/ASvNCxSBQG6VSjeTd50iYA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Red Blend,3.8,$14.99,6234,us,United States,Central Coast,Troublemaker,/wineries/hope-family/wines/2433567-troublemaker-8888,/wineries/hope-family/wines/2433567-troublemaker-8888,background-image:url(//images.vivino.com/thumbs/okF3FaKrSmaZk6Jqd-AsqA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Montepulciano d'Abruzzo dal Tralcetto 2013,3.8,$14.98,6219,it,Italy,Montepulciano d'Abruzzo,Cantina Zaccagnini,/wineries/azienda-agricola-ciccio-zaccagnini-sas/wines/il-vino-dal-tralcetto-montepulciano-dabruzzo-dry-red-2013,/wineries/azienda-agricola-ciccio-zaccagnini-sas/wines/il-vino-dal-tralcetto-montepulciano-dabruzzo-dry-red-2013,background-image:url(//images.vivino.com/thumbs/MXf0abZuRc6zSiquqolsCA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Campofiorin 2012,3.7,$14.99,6193,it,Italy,Rosso Veronese,Masi,/wineries/it-masi/wines/masi-campofiorin-2012,/wineries/it-masi/wines/masi-campofiorin-2012,background-image:url(//images.vivino.com/thumbs/LW_NP9fRTH6a5SWXFJ8YZw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Rioja Reserva 2010,3.9,$16.97,6174,es,Spain,Rioja,Baron de Ley,/wineries/es-baron-de-ley/wines/1313231-reserva-rioja-2010,/wineries/es-baron-de-ley/wines/1313231-reserva-rioja-2010,background-image:url(//images.vivino.com/thumbs/ajja0ohLRVWR3I80giq9hA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Vineyards Malbec 2015,3.3,$8.99,6172,ar,Argentina,Mendoza,Trapiche,/wineries/trapiche/wines/vineyards-malbec-2015,/wineries/trapiche/wines/vineyards-malbec-2015,background-image:url(//images.vivino.com/wineries/7931/vintages/008vvkjsfdt7n_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut Rosé,4.3,$59.95,6154,fr,France,Champagne,Veuve Clicquot,/wineries/veuve-clicquot/wines/ponsardin-champagne-brut-ros-8888,/wineries/veuve-clicquot/wines/ponsardin-champagne-brut-ros-8888,background-image:url(//images.vivino.com/thumbs/XcUSUctSTYKnmaipW2H8zw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Reserva Malbec 2013,3.9,$22.99,6105,ar,Argentina,Mendoza,Terrazas de los Andes,/wineries/ar-terrazas-de-los-andes/wines/2161874-mendoza-reserva-malbec-2013,/wineries/ar-terrazas-de-los-andes/wines/2161874-mendoza-reserva-malbec-2013,background-image:url(//images.vivino.com/thumbs/4WK6AAe9TlW__1X6uJgbQw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne La Grande Dame Brut,4.5,$178.99,6093,fr,France,Champagne,Veuve Clicquot,/wineries/veuve-clicquot/wines/ponsardin-la-grande-dame-champagne-brut-8888,/wineries/veuve-clicquot/wines/ponsardin-la-grande-dame-champagne-brut-8888,background-image:url(//images.vivino.com/thumbs/SO-RmNCUQ624NBW4mc_fsg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
The Seven Deadly Zins Zinfandel 2013,3.9,$15.99,6057,us,United States,Lodi,Michael David,/wineries/michael-david-vineyards/wines/7-deadly-zins-zinfandel-2013,/wineries/michael-david-vineyards/wines/7-deadly-zins-zinfandel-2013,background-image:url(//images.vivino.com/thumbs/uajcyeMmQGK2L9otU1AScA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Guado al Tasso Il Bruciato Bolgheri 2013,4,$24.97,5974,it,Italy,Bolgheri,Marchesi Antinori,/wineries/antinori-wine-estates/wines/guado-al-tasso-bolgheri-il-bruciato-2013,/wineries/antinori-wine-estates/wines/guado-al-tasso-bolgheri-il-bruciato-2013,background-image:url(//images.vivino.com/thumbs/-LHLK6plT1O5EsnAuicnCQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Sauvignon Blanc 2015,4,$17.99,5922,nz,New Zealand,Marlborough,Kim Crawford,/wineries/kim-crawford/wines/sauvignon-blanc-2015,/wineries/kim-crawford/wines/sauvignon-blanc-2015,background-image:url(//images.vivino.com/thumbs/Io3Yoh3OS5ulngBM0hbJMg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Barrua,4.1,$59.99,5895,it,Italy,Isola dei Nuraghi,Punica,/wineries/agricola-punica-spa/wines/barrua-8888,/wineries/agricola-punica-spa/wines/barrua-8888,background-image:url(//images.vivino.com/thumbs/KkfdjBsbSXqQkv7aJpdDDQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Black Label Champagne Brut,3.8,$39.99,5675,fr,France,Champagne,Lanson,/wineries/champagne-lanson/wines/champagne-black-label-brut-8888,/wineries/champagne-lanson/wines/champagne-black-label-brut-8888,background-image:url(//images.vivino.com/thumbs/1342549143_6173_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Costasera Amarone della Valpolicella Classico 2010,4.3,$59.99,5628,it,Italy,Amarone della Valpolicella Classico,Masi,/wineries/it-masi/wines/costasera-amarone-classico-2010,/wineries/it-masi/wines/costasera-amarone-classico-2010,background-image:url(//images.vivino.com/thumbs/YiUh8J7rSWaIfNFNqaJ5zA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Ribera del Duero 2011,4.4,$79.99,5567,es,Spain,Ribera del Duero,Alión,/wineries/alion/wines/ribera-del-duero-2011,/wineries/alion/wines/ribera-del-duero-2011,background-image:url(//images.vivino.com/thumbs/Z9FBVdy8S2uqtnexQlDYEA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
The Prisoner 2015,4.3,$39.98,5513,us,United States,Napa Valley,The Prisoner Wine Company,/wineries/us-prisoner-wine-company/wines/prisoner-2015,/wineries/us-prisoner-wine-company/wines/prisoner-2015,background-image:url(//images.vivino.com/thumbs/wAIkVU4rRzimQvXy6zmhRQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut 2002,4.6,$241,5507,fr,France,Champagne,Dom Pérignon,/wineries/dom-perignon/wines/mot-and-chandon-champagne-cuve-dom-2002,/wineries/dom-perignon/wines/mot-and-chandon-champagne-cuve-dom-2002,background-image:url(//images.vivino.com/thumbs/Dk6oNilrQaahsVGD_MO8sg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Viña Ardanza Reserva 2007,4.2,$29.98,5397,es,Spain,Rioja,La Rioja Alta,/wineries/la-rioja-alta/wines/reserva-ardanza-2007,/wineries/la-rioja-alta/wines/reserva-ardanza-2007,background-image:url(//images.vivino.com/thumbs/NV56e_ltQxmGb9Ce9gj0ug_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Ice Impérial,4.2,$54.94,5390,fr,France,Champagne,Moët &amp; Chandon,/wineries/moet-and-chandon/wines/2109856-champagne-ice-imprial-8888,/wineries/moet-and-chandon/wines/2109856-champagne-ice-imprial-8888,background-image:url(//images.vivino.com/wineries/7799/wines/000ow10qutdzp_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Reserve Malbec 2015,3.5,$10.99,5372,ar,Argentina,Mendoza,Trivento,/wineries/trivento-bodegas-y-vinedos-sa/wines/reserve-malbec-2015,/wineries/trivento-bodegas-y-vinedos-sa/wines/reserve-malbec-2015,background-image:url(//images.vivino.com/thumbs/EB2UTRvOSkyzSnyC56egtA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Seven Oaks Cabernet Sauvignon 2014,4,$16.99,5371,us,United States,Paso Robles,J. Lohr Vineyards &amp; Wines,/wineries/j-lohr-vineyards-and-winery/wines/seven-oaks-paso-robles-cabernet-sauvignon-2014,/wineries/j-lohr-vineyards-and-winery/wines/seven-oaks-paso-robles-cabernet-sauvignon-2014,background-image:url(//images.vivino.com/thumbs/vjloM5RES2-fgep64X4ahg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Late Bottled Vintage Port,3.9,$19.99,5363,pt,Portugal,Late Bottled Vintage Port (LBV),Taylor's,/wineries/taylors-port/wines/late-bottled-vintage-port-8888,/wineries/taylors-port/wines/late-bottled-vintage-port-8888,background-image:url(//images.vivino.com/wineries/10534/wines/0001hr4p9o6nb.png);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Sauvignon 2009,4.5,$115.99,5312,cl,Chile,Puente Alto,Don Melchor,/wineries/don-melchor/wines/1364688-don-melchor-cabernet-sauvignon-2009,/wineries/don-melchor/wines/1364688-don-melchor-cabernet-sauvignon-2009,background-image:url(//images.vivino.com/thumbs/Ddg_07vfTO6JxaFFZTMr9A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Chianti 2014,3.4,$9.99,5312,it,Italy,Chianti,Ruffino,/wineries/ruffino/wines/3977918-chianti-2014,/wineries/ruffino/wines/3977918-chianti-2014,background-image:url(//images.vivino.com/thumbs/DCxjEkK8SxiZM0JDv4RP7Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Rioja Crianza 2011,3.5,$12.99,5264,es,Spain,Rioja,Marqués de Cáceres,/wineries/marques-de-caceres/wines/1329254-rioja-crianza-2011,/wineries/marques-de-caceres/wines/1329254-rioja-crianza-2011,background-image:url(//images.vivino.com/thumbs/62R1wflQQeukUwmx1TJuEQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Côtes-du-Rhône 2012,3.6,$13.98,5191,fr,France,Côtes-du-Rhône,E. Guigal,/wineries/e-guigal/wines/1376999-ctes-du-rhne-2012,/wineries/e-guigal/wines/1376999-ctes-du-rhne-2012,background-image:url(//images.vivino.com/thumbs/kirVSch3R3ikYJXrK4J4XA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Rosé,3.5,$7.49,5177,fr,France,Rhone Valley,La Vieille Ferme,/wineries/la-vieille-ferme/wines/ros-8888,/wineries/la-vieille-ferme/wines/ros-8888,background-image:url(//images.vivino.com/thumbs/1AZhCnG6T4SiIjjHfSGl8Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Catena Malbec 2014,3.9,$16.99,5159,ar,Argentina,Mendoza,Catena Zapata,/wineries/catena-zapata/wines/catena-mendoza-malbec-2014,/wineries/catena-zapata/wines/catena-mendoza-malbec-2014,background-image:url(//images.vivino.com/thumbs/wHmYo4dLSUe7FVNhhsgu9Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Tignanello 2013,4.4,$83.99,5158,it,Italy,Toscana,Marchesi Antinori,/wineries/antinori-wine-estates/wines/toscana-tignanello-2013,/wineries/antinori-wine-estates/wines/toscana-tignanello-2013,background-image:url(//images.vivino.com/thumbs/XNhu0cWvS7C_bAQwV5Xwvg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Guado al Tasso Il Bruciato Bolgheri 2014,3.9,$25,5150,it,Italy,Bolgheri,Marchesi Antinori,/wineries/antinori-wine-estates/wines/guado-al-tasso-bolgheri-il-bruciato-2014,/wineries/antinori-wine-estates/wines/guado-al-tasso-bolgheri-il-bruciato-2014,background-image:url(//images.vivino.com/thumbs/7zwgYAgjSnu5OP50HTqLmA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Artemis Cabernet Sauvignon 2013,4.3,$49.95,5055,us,United States,Napa Valley,Stag's Leap Wine Cellars,/wineries/stags-leap-wine-cellars/wines/napa-valley-artemis-cabernet-sauvignon-2013,/wineries/stags-leap-wine-cellars/wines/napa-valley-artemis-cabernet-sauvignon-2013,background-image:url(//images.vivino.com/thumbs/LG9vvdjASOqflkiyCKpeJw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Valpolicella Ripasso 2012,4,$24.99,5046,it,Italy,Valpolicella Ripasso,Tommasi,/wineries/tommasi-viticoltori/wines/viticoltori-ripasso-valpolicella-2012,/wineries/tommasi-viticoltori/wines/viticoltori-ripasso-valpolicella-2012,background-image:url(//images.vivino.com/thumbs/00x0iom01fkzx_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
I Gran Reserva Rioja 2004,3.9,$33.34,5021,es,Spain,Rioja,Faustino,/wineries/bodegas-faustino/wines/faustino-i-gran-reserva-2004,/wineries/bodegas-faustino/wines/faustino-i-gran-reserva-2004,background-image:url(//images.vivino.com/thumbs/Uf8qAMuXT3OhZK0FGq8FBQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Moscato Provincia di Pavia,4.3,$18.99,4996,it,Italy,Provincia di Pavia,Bartenura,/wineries/bartenura/wines/4136413-provincia-di-pavia-moscato-8888,/wineries/bartenura/wines/4136413-provincia-di-pavia-moscato-8888,background-image:url(//images.vivino.com/thumbs/AK7Cdz19Q2Ke1NoZMcitsA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Toscana 2014,3.5,$10.99,4973,it,Italy,Toscana,Santa Cristina,/wineries/santa-cristina/wines/4065161-toscana-2014,/wineries/santa-cristina/wines/4065161-toscana-2014,background-image:url(//images.vivino.com/thumbs/IOnj1JTZTQ69KjP1Gpw-Jg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Clos de Los Siete by Michel Rolland 2013,4,$17.98,4959,ar,Argentina,Mendoza,Clos de los Siete,/wineries/clos-de-los-siete/wines/michel-rolland-2013,/wineries/clos-de-los-siete/wines/michel-rolland-2013,background-image:url(//images.vivino.com/thumbs/FuqBpKGJSmuJMc2gSVWJuw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Palazzo della Torre Veronese 2010,3.9,$19.99,4943,it,Italy,Verona,Allegrini,/wineries/allegrini/wines/1676623-palazzo-della-torre-veronese-2010,/wineries/allegrini/wines/1676623-palazzo-della-torre-veronese-2010,background-image:url(//images.vivino.com/thumbs/2N6Z6qYrRRaVcRIEL3cPqw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Prosecco,3.5,$16.99,4902,it,Italy,Veneto,Zonin,/wineries/it-zonin/wines/frizzanti-prosecco-8888,/wineries/it-zonin/wines/frizzanti-prosecco-8888,background-image:url(//images.vivino.com/thumbs/uZzW3ORORf2e6Q5iZwrdng_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
