qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
"Sparkling","","10","40","3.5","Champagne Souverain Brut","4.0","38.98","3705","fr","France","Champagne","Henriot","/wineries/champagne-henriot/wines/brut-souverain-8888","/wineries/champagne-henriot/wines/brut-souverain-8888","background-image:url(//images.vivino.com/thumbs/riiTXI7-Q6e2xxyFNq6MXQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Cava Reserva Heredad Brut","3.9","18.99","3662","es","Spain","Cava","Segura Viudas","/wineries/segura-viudas/wines/2133905-cava-brut-reserva-heredad-8888","/wineries/segura-viudas/wines/2133905-cava-brut-reserva-heredad-8888","background-image:url(//images.vivino.com/thumbs/TqvUsLEIQ1C1uL4xd1ZSEw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Grande Réserve","3.8","44.99","3465","fr","France","Champagne","Andre Clouet","/wineries/champagne-andre-clouet/wines/champagne-grande-rserve-brut-8888","/wineries/champagne-andre-clouet/wines/champagne-grande-rserve-brut-8888","background-image:url(//images.vivino.com/thumbs/_fsW-WmaSa2dsIuq6GaFmg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Cava Brut Reserva","3.6","7.42","3425","es","Spain","Cava","Segura Viudas","/wineries/segura-viudas/wines/brut-reserva-cava-8888","/wineries/segura-viudas/wines/brut-reserva-cava-8888","background-image:url(//images.vivino.com/thumbs/N-MB5ggcRI2qw2ax1zlEIw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Grande Réserve","4.1","54.99","3425","fr","France","Champagne","Gosset","/wineries/champagne-gosset/wines/champagne-brut-grande-rserve-8888","/wineries/champagne-gosset/wines/champagne-brut-grande-rserve-8888","background-image:url(//images.vivino.com/thumbs/q1Aor2KCTmW3KC5lCciTRg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Brut","3.6","8.99","3421","fr","France","Beaune","Veuve du Vernay","/wineries/fr-veuve-du-vernay/wines/brut-8888","/wineries/fr-veuve-du-vernay/wines/brut-8888","background-image:url(//images.vivino.com/thumbs/1345591279_2082_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Mosaïque","3.8","31.98","3405","fr","France","Champagne","Jacquart","/wineries/champagne-jacquart/wines/champagne-brut-mosaque-8888","/wineries/champagne-jacquart/wines/champagne-brut-mosaque-8888","background-image:url(//images.vivino.com/thumbs/5Ye1gBiQTuWYQNgXRWpziw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Excellence","3.9","39.99","3384","fr","France","Champagne","Gosset","/wineries/champagne-gosset/wines/champagne-8888","/wineries/champagne-gosset/wines/champagne-8888","background-image:url(//images.vivino.com/thumbs/h_D_lny7S4ux5eoDhl4B1Q_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Millésimé","4.1","34.98","3288","fr","France","Champagne","Laurent-Perrier","/wineries/domaine-laurent-perrier/wines/champagne-maison-fondee-millesim-8888","/wineries/domaine-laurent-perrier/wines/champagne-maison-fondee-millesim-8888","background-image:url(//images.vivino.com/thumbs/aUvxW1KXQE6niW4K0UGB5Q_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco","3.7","11.95","3268","it","Italy","Toscana","Ruffino","/wineries/ruffino/wines/sparkling-prosecco-8888","/wineries/ruffino/wines/sparkling-prosecco-8888","background-image:url(//images.vivino.com/thumbs/rJsito49Qhajk2rjQs6rbA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Royale Réservé Brut","4.0","45.95","3255","fr","France","Champagne","Philipponnat","/wineries/champagne-philipponnat/wines/champagne-royale-rserve-brut-8888","/wineries/champagne-philipponnat/wines/champagne-royale-rserve-brut-8888","background-image:url(//images.vivino.com/thumbs/Od4PU3BwRfyBuXiD4qAu7g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut 2000","4.6","189.94","3228","fr","France","Champagne","Dom Pérignon","/wineries/dom-perignon/wines/mot-and-chandon-champagne-cuve-2000","/wineries/dom-perignon/wines/mot-and-chandon-champagne-cuve-2000","background-image:url(//images.vivino.com/thumbs/00dn0v1ws29ck_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Brut Prestige","3.7","17.95","3208","us","United States","Napa Valley","Mumm Napa","/wineries/mumm-napa/wines/valley-brut-prestige-8888","/wineries/mumm-napa/wines/valley-brut-prestige-8888","background-image:url(//images.vivino.com/thumbs/YcDBiQulSwubtohtog2KXQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Rosé Brut Champagne","4.2","74.99","3105","fr","France","Champagne","Bollinger","/wineries/bollinger/wines/2146278-champagne-ros-8888","/wineries/bollinger/wines/2146278-champagne-ros-8888","background-image:url(//images.vivino.com/thumbs/bqauh6p1Tu2sOLxSVGhiHw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Moscato d'Asti Nivole","4.1","19.99","2984","it","Italy","Moscato d'Asti","Michele Chiarlo","/wineries/azienda-vitivinicola-michele-chiarlo/wines/nivole-moscato-dasti-8888","/wineries/azienda-vitivinicola-michele-chiarlo/wines/nivole-moscato-dasti-8888","background-image:url(//images.vivino.com/thumbs/KOZ5gWfXQL64QDli3ydUgw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Rustico","3.8","13.95","2979","it","Italy","Prosecco di Conegliano-Valdobbiadene","Nino Franco","/wineries/nino-franco-spumanti-srl/wines/rustico-8888","/wineries/nino-franco-spumanti-srl/wines/rustico-8888","background-image:url(//images.vivino.com/thumbs/JjQmmzTxRmeTuy9O3wsFJA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Cuvée de Réserve Blanc de Blancs Grand Cru","4.0","48.99","2939","fr","France","Champagne","Pierre Peters","/wineries/pierre-peters/wines/cuve-de-rserve-blanc-de-blancs-grand-cru-8888","/wineries/pierre-peters/wines/cuve-de-rserve-blanc-de-blancs-grand-cru-8888","background-image:url(//images.vivino.com/thumbs/37eGlOb1S5OaqIF-iPfsKA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Majeur","3.8","39.99","2939","fr","France","Champagne","Ayala","/wineries/ayala/wines/champagne-brut-majeur-8888","/wineries/ayala/wines/champagne-brut-majeur-8888","background-image:url(//images.vivino.com/thumbs/GIhFJXNMRH6hWi9tHaSvFA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Blue Top","3.7","29.99","2935","fr","France","Champagne","Heidsieck &amp; Co","/wineries/champagne-heidsieck-and-co-monopole/wines/blue-top-monopole-champagne-brut-8888","/wineries/champagne-heidsieck-and-co-monopole/wines/blue-top-monopole-champagne-brut-8888","background-image:url(//images.vivino.com/thumbs/1IyJcBhiRVaLTNMLv1ZpcQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Cuvée Prestige","4.1","83.98","2912","fr","France","Champagne","Taittinger","/wineries/taittinger/wines/selected-champagne-cuve-prestige-8888","/wineries/taittinger/wines/selected-champagne-cuve-prestige-8888","background-image:url(//images.vivino.com/thumbs/OezIyxERSgWg5Xsiq1JrhQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Moscato d'Asti","4.3","12.99","2906","it","Italy","Moscato d'Asti","Risata","/wineries/ivispa-canelli/wines/moscato-dasti-8888","/wineries/ivispa-canelli/wines/moscato-dasti-8888","background-image:url(//images.vivino.com/thumbs/Fa_ncLfYQnSDc4qquyxrXg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Brut Classic","3.6","18.99","2892","us","United States","California","Chandon","/wineries/us-chandon/wines/brut-classic-california-8888","/wineries/us-chandon/wines/brut-classic-california-8888","background-image:url(//images.vivino.com/wineries/1780/wines/000oijgzr6omx.jpeg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Initial Grand Cru Blanc de Blancs Brut","4.5","158","2864","fr","France","Champagne","Jacques Selosse","/wineries/jacques-selosse/wines/champagne-brut-initial-blanc-de-blancs-grand-cru-8888","/wineries/jacques-selosse/wines/champagne-brut-initial-blanc-de-blancs-grand-cru-8888","background-image:url(//images.vivino.com/thumbs/Xsj1dNrYQhCinfcJ3_YGzg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco Extra Dry","3.6","10.99","2795","it","Italy","Friuli-Venezia Giulia","Fantinel","/wineries/fantinel/wines/extra-dry-prosecco-8888","/wineries/fantinel/wines/extra-dry-prosecco-8888","background-image:url(//images.vivino.com/thumbs/s3UtEqNfQ3qQ3seZcDHFyg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Carte D'Or Brut","3.9","39.99","2716","fr","France","Champagne","Drappier","/wineries/champagne-drappier/wines/champagne-carte-dor-brut-8888","/wineries/champagne-drappier/wines/champagne-carte-dor-brut-8888","background-image:url(//images.vivino.com/thumbs/HeAwxhJ5QwOgXy2QZ2jatQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Cristal Brut Millésimé 2006","4.6","184.95","2666","fr","France","Champagne","Louis Roederer","/wineries/louis-roederer/wines/champagne-cristal-brut-2006","/wineries/louis-roederer/wines/champagne-cristal-brut-2006","background-image:url(//images.vivino.com/thumbs/yoILWuJ5Qo-lc7o0aUX0zw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco Il Fresco","3.6","12.99","2602","it","Italy","Prosecco di Treviso","Villa Sandi","/wineries/villa-sandi/wines/prosecco-8888","/wineries/villa-sandi/wines/prosecco-8888","background-image:url(//images.vivino.com/thumbs/VeUhKGMyRYOgeQAbKhYAig_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Grande Cuvée Grand Siècle","4.5","124.99","2523","fr","France","Champagne","Laurent-Perrier","/wineries/domaine-laurent-perrier/wines/grand-sicle-grande-cuve-champagne-8888","/wineries/domaine-laurent-perrier/wines/grand-sicle-grande-cuve-champagne-8888","background-image:url(//images.vivino.com/thumbs/q_KGUW1-QYaFKPVSmf2FWw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut","3.7","27.88","2513","fr","France","Champagne","Nicolas Feuillatte","/wineries/nicolas-feuillatte/wines/2058534-champagne-brut-8888","/wineries/nicolas-feuillatte/wines/2058534-champagne-brut-8888","background-image:url(//images.vivino.com/thumbs/tGozpIVzQzOx229aDgED6A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut","4.0","99.99","2513","fr","France","Champagne","Barons de Rothschild (Lafite)","/wineries/barons-de-rothschild-lafite/wines/barons-de-rothschild-champagne-8888","/wineries/barons-de-rothschild-lafite/wines/barons-de-rothschild-champagne-8888","background-image:url(//images.vivino.com/thumbs/fQGIA-xiSbunbU6F6TGYng_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Demi-Sec","4.2","49.98","2487","fr","France","Champagne","Veuve Clicquot","/wineries/veuve-clicquot/wines/champagne-demi-sec-8888","/wineries/veuve-clicquot/wines/champagne-demi-sec-8888","background-image:url(//images.vivino.com/thumbs/_eHSYctCTLWg3ntPRtKeKg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Black","4.1","11.99","2441","it","Italy","Brachetto d'Acqui","Stella Rosa","/wineries/stella-rosa/wines/rosa-black-8888","/wineries/stella-rosa/wines/rosa-black-8888","background-image:url(//images.vivino.com/thumbs/nK0c34t6T6i0_VnSnhcrcw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco","3.5","10.99","2435","it","Italy","Asti","Martini","/wineries/martini/wines/2164407-prosecco-8888","/wineries/martini/wines/2164407-prosecco-8888","background-image:url(//images.vivino.com/thumbs/rA8dASPbRs2HBlZJLjFz8w_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Brut Rosé (Chardonnay - Pinot Noir)","3.8","13.99","2399","za","South Africa","Robertson","Graham Beck","/wineries/graham-beck-wines/wines/methode-cap-classique-brut-ros-chardonnay-pinot-noir-8888","/wineries/graham-beck-wines/wines/methode-cap-classique-brut-ros-chardonnay-pinot-noir-8888","background-image:url(//images.vivino.com/thumbs/UvFRgbI6Qqycra7AtyDCzg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Vintage Brut","4.2","51.99","2346","fr","France","Champagne","Veuve Clicquot","/wineries/veuve-clicquot/wines/ponsardin-champagne-vintage-8888","/wineries/veuve-clicquot/wines/ponsardin-champagne-vintage-8888","background-image:url(//images.vivino.com/thumbs/H_tVi6gLSRCfWp4SljMMaA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","La Grande Année Brut Champagne 2004","4.5","107.86","2337","fr","France","Champagne","Bollinger","/wineries/bollinger/wines/champagne-la-grande-annee-brut-2004","/wineries/bollinger/wines/champagne-la-grande-annee-brut-2004","background-image:url(//images.vivino.com/thumbs/a1Lc-XOwQQyrX54kagw6kQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut La Francaise","4.2","28.89","2291","fr","France","Champagne","Taittinger","/wineries/taittinger/wines/champagne-brut-la-francaise-8888","/wineries/taittinger/wines/champagne-brut-la-francaise-8888","background-image:url(//images.vivino.com/thumbs/y9xFRMo7TueGJ2EUS96PBg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut (Carte Jaune) 2008","4.2","89.99","2269","fr","France","Champagne","Veuve Clicquot","/wineries/veuve-clicquot/wines/champagne-brut-2008","/wineries/veuve-clicquot/wines/champagne-brut-2008","background-image:url(//images.vivino.com/thumbs/1355657273_4300_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Brut","3.8","19.95","2255","us","United States","Anderson Valley","Roederer Estate","/wineries/roederer-estate/wines/sparkling-brut-anderson-valley-8888","/wineries/roederer-estate/wines/sparkling-brut-anderson-valley-8888","background-image:url(//images.vivino.com/thumbs/i86ra9bgSeG5whFSpoU-Ng_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco Valdobbiadene Superiore","3.6","19.99","2229","it","Italy","Prosecco di Conegliano-Valdobbiadene","Mionetto","/wineries/it-mionetto/wines/valdobbiadene-prosecco-superiore-8888","/wineries/it-mionetto/wines/valdobbiadene-prosecco-superiore-8888","background-image:url(//images.vivino.com/thumbs/dSffNqt1RrWvB14zvuyc3g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Cava Brut Reserva","3.5","9.99","2212","es","Spain","Cava","Castillo Perelada","/wineries/es-castillo-perelada/wines/reserva-cava-brut-8888","/wineries/es-castillo-perelada/wines/reserva-cava-brut-8888","background-image:url(//images.vivino.com/thumbs/n83G16j9Q2eUoz8Iy6GZ-w_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Cava Gran Reserva Brut Nature Reserva de la Familia 2011","3.9","16.99","2177","es","Spain","Cava","Juvé &amp; Camps","/wineries/juve-y-camps/wines/brut-nature-gran-reserva-cava-2011","/wineries/juve-y-camps/wines/brut-nature-gran-reserva-cava-2011","background-image:url(//images.vivino.com/thumbs/x4dzx9GZS7mCVdAicbj2EA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Brut Cuvée","4.0","22.99","2137","us","United States","Los Carneros","Domaine Carneros","/wineries/domaine-carneros/wines/domaine-carneros-brut-8888","/wineries/domaine-carneros/wines/domaine-carneros-brut-8888","background-image:url(//images.vivino.com/thumbs/btCE1YT2RiGA0_5krLKMqg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Blanc de Blancs Cuvée Cuis 1er Cru Brut","4.0","49.99","2123","fr","France","Champagne","Pierre Gimonnet &amp; Fils","/wineries/champagne-pierre-gimonnet-and-fils/wines/champagne-brut-cuve-cuis-1er-cru-8888","/wineries/champagne-pierre-gimonnet-and-fils/wines/champagne-brut-cuve-cuis-1er-cru-8888","background-image:url(//images.vivino.com/thumbs/j0Tnrsb1TdOcOB5hDUjRqA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco Treviso Prestige Collection Brut","3.6","10.99","2120","it","Italy","Prosecco di Treviso","Mionetto","/wineries/it-mionetto/wines/treviso-brut-prosecco-8888","/wineries/it-mionetto/wines/treviso-brut-prosecco-8888","background-image:url(//images.vivino.com/thumbs/ArqbcAP4SUCwMsk6qtwHJw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
