qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,img,pagetime,pageurl
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2011","3.8","$19.99","4037","cl","Chile","Valle de Colchagua","Montes Alpha","/wineries/montes-alpha/wines/cabernet-sauvignon-2011","/wineries/montes-alpha/wines/cabernet-sauvignon-2011","//images.vivino.com/thumbs/MEUTXnhYToK4tM0aZUjCog_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2013","3.8","$13.99","4035","us","United States","North Coast","The Dreaming Tree","/wineries/the-dreaming-tree/wines/north-coast-cabernet-sauvignon-2013","/wineries/the-dreaming-tree/wines/north-coast-cabernet-sauvignon-2013","//images.vivino.com/thumbs/7iUMAwNQR7C0XJUihxYeNw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Sassoalloro 2010","3.9","$24.70","3976","it","Italy","Toscana","Jacopo Biondi-Santi","/wineries/jacopo-biondi-santi/wines/biondi-santi-sassoalloro-2010","/wineries/jacopo-biondi-santi/wines/biondi-santi-sassoalloro-2010","//images.vivino.com/thumbs/SSxVcoDSTlul01ZB1qXWAQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2013","3.8","$21.99","3961","us","United States","Paso Robles","Liberty School","/wineries/liberty-school-winery/wines/paso-robles-cabernet-sauvignon-2013","/wineries/liberty-school-winery/wines/paso-robles-cabernet-sauvignon-2013","//images.vivino.com/thumbs/lvvcUao4TF6CY93otQg4KQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon Aged in Bourbon Barrels 2015","4.1","$13.97","3930","us","United States","Monterey County","Robert Mondavi Private Selection","/wineries/robert-mondavi-private-selection/wines/cabernet-sauvignon-aged-bourbon-barrels-2015","/wineries/robert-mondavi-private-selection/wines/cabernet-sauvignon-aged-bourbon-barrels-2015","//images.vivino.com/thumbs/XjbeMVFuSTO6UBQ_F0Ji1Q_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Diamond Collection Ivory Label Cabernet Sauvignon 2013","3.8","$17.98","3766","us","United States","Napa Valley","Francis Ford Coppola","/wineries/francis-ford-coppola/wines/diamond-collection-ivory-label-cabernet-sauvignon-2013","/wineries/francis-ford-coppola/wines/diamond-collection-ivory-label-cabernet-sauvignon-2013","//images.vivino.com/thumbs/mV0yoC5kTG22Wq63rnXaXQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Chianti Rùfina Riserva 2011","3.6","$17.97","3762","it","Italy","Chianti Rùfina","Castello di Nipozzano","/wineries/castello-di-nipozzano/wines/riserva-nipozzano-chianti-rufina-2011","/wineries/castello-di-nipozzano/wines/riserva-nipozzano-chianti-rufina-2011","//images.vivino.com/thumbs/eyr66LPxRfiywmmUHvCgGQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Napa Valley Cabernet Sauvignon 2013","4.0","$32.99","3730","us","United States","Napa Valley","Franciscan","/wineries/franciscan-oakville-estate/wines/napa-valley-cabernet-sauvignon-2013","/wineries/franciscan-oakville-estate/wines/napa-valley-cabernet-sauvignon-2013","//images.vivino.com/thumbs/MXYngK6zQR288pABuSMKNQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Medalla Real Gran Reserva Cabernet Sauvignon 2010","3.6","$16.99","3698","cl","Chile","Valle del Maipo","Santa Rita","/wineries/santa-rita/wines/medalla-real-gran-reserva-valle-del-maipo-cabernet-sauvignon-2010","/wineries/santa-rita/wines/medalla-real-gran-reserva-valle-del-maipo-cabernet-sauvignon-2010","//images.vivino.com/thumbs/sSWq8786QLuC1yGy3Nti0A_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2013","3.8","$23.97","3650","us","United States","Napa Valley","Robert Mondavi","/wineries/robert-mondavi-winery/wines/2585298-napa-valley-cabernet-sauvignon-2013","/wineries/robert-mondavi-winery/wines/2585298-napa-valley-cabernet-sauvignon-2013","//images.vivino.com/thumbs/uJ9g1YTeT3Skb68G07jUFA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Rioja Reserva Coto De Imaz 2010","3.8","$19.99","3627","es","Spain","Rioja","El Coto de Rioja","/wineries/es-el-coto-de-rioja/wines/coto-de-imaz-rioja-reserva-2010","/wineries/es-el-coto-de-rioja/wines/coto-de-imaz-rioja-reserva-2010","//images.vivino.com/thumbs/gBaC6hSXSleAfyocigK8Rw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Sonoma Zinfandel 2014","3.9","$19","3613","us","United States","Sonoma County","Seghesio Family Vineyards","/wineries/seghesio-winery/wines/sonoma-county-zinfandel-2014","/wineries/seghesio-winery/wines/sonoma-county-zinfandel-2014","//images.vivino.com/thumbs/KF3Ug2aJSuqOEEpV3otwtw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Riserva Ducale Chianti Classico 2011","3.7","$39.99","3598","it","Italy","Chianti Classico","Ruffino","/wineries/ruffino/wines/riserva-ducale-chianti-classico-2011","/wineries/ruffino/wines/riserva-ducale-chianti-classico-2011","//images.vivino.com/thumbs/6gu0vUV0QCqnSpg3NASnSg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Sonoma County Cabernet Sauvignon 2013","3.7","$19.99","3439","us","United States","Sonoma County","Louis M. Martini","/wineries/louis-m-martini-winery/wines/sonoma-county-cabernet-sauvignon-2013","/wineries/louis-m-martini-winery/wines/sonoma-county-cabernet-sauvignon-2013","//images.vivino.com/thumbs/nUFYphd8T9GreNtFTmvYjQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","The Chocolate Block 2014","4.1","$34.99","3429","za","South Africa","Franschhoek","Boekenhoutskloof","/wineries/boekenhoutskloof/wines/3949899-the-chocolate-block-2014","/wineries/boekenhoutskloof/wines/3949899-the-chocolate-block-2014","//images.vivino.com/thumbs/QY812SO6SsSgaBy4Uh-dpQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","F France","3.8","$16.99","3308","fr","France","Vin de France","Locations","/wineries/locations/wines/locations-f-france-8888","/wineries/locations/wines/locations-f-france-8888","//images.vivino.com/thumbs/00pk6hwpr4usp_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Malbec 2015","3.8","$12.99","3287","ar","Argentina","Mendoza","Gascon","/wineries/gascon/wines/malbec-2015","/wineries/gascon/wines/malbec-2015","//images.vivino.com/thumbs/jOqkCXU8R16ySrE8FPbQag_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Coyam 2012","4.2","$29.97","3260","cl","Chile","Valle de Colchagua","Emiliana","/wineries/emiliana/wines/coyam-2012","/wineries/emiliana/wines/coyam-2012","//images.vivino.com/thumbs/sLtoitsUSsmiy3AbRIaXCw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Malbec 2014","4.0","$24.99","3241","ar","Argentina","Mendoza","Luigi Bosca","/wineries/bodega-luigi-bosca/wines/vino-tinto-malbec-2014","/wineries/bodega-luigi-bosca/wines/vino-tinto-malbec-2014","//images.vivino.com/thumbs/dZVvsRNMS_S088010Ex3MQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Grand Estates Cabernet Sauvignon 2013","3.7","$11.97","3212","us","United States","Columbia Valley","Columbia Crest","/wineries/columbia-crest/wines/grand-estates-cabernet-sauvignon-2013","/wineries/columbia-crest/wines/grand-estates-cabernet-sauvignon-2013","//images.vivino.com/thumbs/Pg1zj5xMREiiV5yCck43aA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Napa Valley Cabernet Sauvignon 2012","3.9","$26.99","3198","us","United States","Napa Valley","Franciscan","/wineries/franciscan-oakville-estate/wines/napa-valley-cabernet-sauvignon-2012","/wineries/franciscan-oakville-estate/wines/napa-valley-cabernet-sauvignon-2012","//images.vivino.com/thumbs/chbnUFDuRhG5Qi1MIJI-mw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Rioja Reserva 2011","4.0","$21.99","3166","es","Spain","Rioja","Marqués de Murrieta","/wineries/marques-de-murrieta/wines/finca-ygay-reserva-rioja-2011","/wineries/marques-de-murrieta/wines/finca-ygay-reserva-rioja-2011","//images.vivino.com/thumbs/H_NzlmBZRZemjKNHG5ePjg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Tres Picos Garnacha 2014","4.0","$14.98","3158","es","Spain","Campo de Borja","Borsao","/wineries/borsao/wines/tres-picos-garnacha-2014","/wineries/borsao/wines/tres-picos-garnacha-2014","//images.vivino.com/thumbs/yj4Zp822Tu6DbVmkEpeuJg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Punto Final Malbec 2015","3.6","$13.98","3120","ar","Argentina","Mendoza","Renacer","/wineries/bodega-renacer/wines/punto-final-clasico-malbec-2015","/wineries/bodega-renacer/wines/punto-final-clasico-malbec-2015","//images.vivino.com/thumbs/l7NEzFCwTieZ1Mzp_b-oAg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Rioja Reserva 2011","3.9","$17.98","3092","es","Spain","Rioja","Beronia","/wineries/es-beronia/wines/rioja-reserva-2011","/wineries/es-beronia/wines/rioja-reserva-2011","//images.vivino.com/thumbs/tEHkQJ-eTYWMf2NEzssV8w_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Crianza Rioja 2011","3.6","$10.97","3081","es","Spain","Rioja","Altos Ibéricos","/wineries/soto-de-torres/wines/altos-ibricos-crianza-2011","/wineries/soto-de-torres/wines/altos-ibricos-crianza-2011","//images.vivino.com/thumbs/rEloQS67Sbu7tapV0EHPJQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Reserva Carmenère 2015","3.7","$12.50","3043","cl","Chile","Valle Central","Casillero del Diablo","/wineries/casillero-del-diablo/wines/casillero-del-diablo-carmenere-reserva-2015","/wineries/casillero-del-diablo/wines/casillero-del-diablo-carmenere-reserva-2015","//images.vivino.com/thumbs/SYhFHmFhSuySO5s5x_SFJA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Coyam 2011","4.1","$24.99","3008","cl","Chile","Valle de Colchagua","Emiliana","/wineries/emiliana/wines/coyam-2011","/wineries/emiliana/wines/coyam-2011","//images.vivino.com/thumbs/f_Z-EiWSTb2TpgWk8yaPsw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Malbec 2013","3.7","$13.99","2989","ar","Argentina","Lujan de Cuyo","BenMarco","/wineries/benmarco/wines/benmarco-malbec-2013","/wineries/benmarco/wines/benmarco-malbec-2013","//images.vivino.com/thumbs/ThSxGzPvTDmv3mXh4nboLA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Reserve Malbec 2014","3.5","$12.99","2988","ar","Argentina","Mendoza","Trivento","/wineries/trivento-bodegas-y-vinedos-sa/wines/reserve-malbec-2014","/wineries/trivento-bodegas-y-vinedos-sa/wines/reserve-malbec-2014","//images.vivino.com/thumbs/ZF7QfJjdQ92lVJtDKhmSdw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Knights Valley Cabernet Sauvignon 2012","3.9","$26.95","2985","us","United States","Knights Valley","Beringer Vineyards","/wineries/beringer-vineyards/wines/1908492-knights-valley-cabernet-sauvignon-2012","/wineries/beringer-vineyards/wines/1908492-knights-valley-cabernet-sauvignon-2012","//images.vivino.com/thumbs/ZRiv6_KxTUWTYd9XrtQY4Q_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Felino Malbec 2014","3.8","$19.99","2963","ar","Argentina","Mendoza","Viña Cobos","/wineries/cobos/wines/mendoza-felino-malbec-2014","/wineries/cobos/wines/mendoza-felino-malbec-2014","//images.vivino.com/thumbs/u-BvpynGQXmYqmPgq8Ss0Q_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2013","3.8","$17.99","2956","us","United States","Sonoma County","Rodney Strong","/wineries/rodney-strong/wines/alexander-valley-sonoma-county-cabernet-sauvignon-2013","/wineries/rodney-strong/wines/alexander-valley-sonoma-county-cabernet-sauvignon-2013","//images.vivino.com/thumbs/MIPaQyd0TSyLwCEKxA0VFA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Malbec Clásico 2014","3.5","$10.44","2941","ar","Argentina","Lunlunta","Altos Las Hormigas","/wineries/altos-las-hormigas/wines/mendoza-clasico-malbec-2014","/wineries/altos-las-hormigas/wines/mendoza-clasico-malbec-2014","//images.vivino.com/thumbs/6PWaXrzpTzmGCnktl7yU-Q_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon 2014","3.8","$19.99","2938","us","United States","Columbia Valley","Château Ste. Michelle","/wineries/chateau-ste-michelle-winery/wines/columbia-valley-cabernet-sauvignon-2014","/wineries/chateau-ste-michelle-winery/wines/columbia-valley-cabernet-sauvignon-2014","//images.vivino.com/thumbs/xyHWIZSNT265n39Br-R2aw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Camins del Priorat 2015","3.9","$22.99","2935","es","Spain","Priorat","Alvaro Palacios","/wineries/alvaro-palacios/wines/camins-del-priorat-2015","/wineries/alvaro-palacios/wines/camins-del-priorat-2015","//images.vivino.com/thumbs/lBL1Nfh9TLqDQXIbCt0K5A_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","H3 Cabernet Sauvignon 2014","3.7","$10.98","2848","us","United States","Horse Heaven Hills","Columbia Crest","/wineries/columbia-crest/wines/h3-horse-heaven-hills-cabernet-sauvignon-2014","/wineries/columbia-crest/wines/h3-horse-heaven-hills-cabernet-sauvignon-2014","//images.vivino.com/thumbs/B3TquaLZTSWY-ZoGZjTpwA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Valpolicella Superiore 2012","3.8","$16.99","2792","it","Italy","Valpolicella","Zenato","/wineries/azienda-vinicola-zenato-srl/wines/valpolicella-superiore-2012","/wineries/azienda-vinicola-zenato-srl/wines/valpolicella-superiore-2012","//images.vivino.com/thumbs/H0s3OottRyuMjq1q6bYPHw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Selección Especial Rioja Reserva 2011","4.1","$36.98","2768","es","Spain","Rioja","Bodegas Muga","/wineries/muga-winery/wines/seleccin-especial-rioja-2011","/wineries/muga-winery/wines/seleccin-especial-rioja-2011","//images.vivino.com/thumbs/HSb9BFnNTgODFQW7--GkLw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Double Barrel Shiraz","3.9","$17.97","2761","au","Australia","Barossa","Jacob's Creek","/wineries/jacobs-creek/wines/double-barrel-shiraz-8888","/wineries/jacobs-creek/wines/double-barrel-shiraz-8888","//images.vivino.com/thumbs/013sp2o8luqa8_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Cabernet Sauvignon","3.7","$16.99","2732","us","United States","Paso Robles","Slow Press","/wineries/craft-vinted/wines/cabernet-sauvignon-8888","/wineries/craft-vinted/wines/cabernet-sauvignon-8888","//images.vivino.com/thumbs/kNOp5nOYQI2ROI_KABy8mQ_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Tres Picos Garnacha 2013","3.9","$14.99","2728","es","Spain","Campo de Borja","Borsao","/wineries/borsao/wines/tres-picos-garnacha-2013","/wineries/borsao/wines/tres-picos-garnacha-2013","//images.vivino.com/thumbs/vbSHhM9oSoCI7oV44muOjg_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Malbec 2012","4.2","$29.99","2725","ar","Argentina","Mendoza","El Enemigo","/wineries/el-enemigo/wines/2830325-mendoza-malbec-2012","/wineries/el-enemigo/wines/2830325-mendoza-malbec-2012","//images.vivino.com/thumbs/IG32gUvLTjKI9rHkwdTGnw_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Felino Malbec 2015","3.9","$15.98","2686","ar","Argentina","Mendoza","Viña Cobos","/wineries/cobos/wines/felino-malbec-2015","/wineries/cobos/wines/felino-malbec-2015","//images.vivino.com/thumbs/gl1Win42S6KxgN6Y915mQA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
"Red","Poultry","10","40","3.5","Sonoma Coast Pinot Noir 2014","3.9","$19.99","2654","us","United States","Sonoma Coast","La Crema","/wineries/la-crema/wines/sonoma-coast-pinot-noir-2014","/wineries/la-crema/wines/sonoma-coast-pinot-noir-2014","//images.vivino.com/thumbs/-BerriOHQJW3iR7XwK_NmA_150x200.jpg","Thu Jul 06 2017 13:49:58 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI11jNVy83MszU0UMtNrLA1MVBLrrQtLVYrsDVUK7ZNTlQrS7YtKSpNVSsviY4FiqUBSSMDAPpDEaM="
